gss_code,five_min_area,count_5m,ten_min_area,count_10m,fifteen_min_area,count_15m,twenty_min_area,count_20m,twenty_five_min_area,count_25m,twenty_five_plus_area,count_25_plus,ward_name.x,borough_name,borough_area,os_area,open_space_with_access,med_caring,med_enjoying,med_learning,med_living,med_supplying,med_div_score,med_prox_score,med_total_score,med_func_comp,med_log_func_comp,ward_name.y,ward_hectares,borough.x,ward_name2,borough.y,ward_name,year,population,hectares,square_kilometres,population_per_hectare,population_per_square_kilometre
E05000412,389452.87302048,"39",681797.76875407,"68",141776.53489522,"14",40002.2800236,"4",69999.86998591,"7",30000.8900067,"3",St. Mark's,Kingston upon Thames,1375763.21,328293.7045,104854.212,0,2,0,3,4,0.6,0.8,1.6,1.8,0.587786664902119,St. Mark's,137.578,Kingston upon Thames,St. Mark's,Kingston upon Thames,St Mark's,"2022","12580",137.6,1.376,91.4244186,9142.44186
E05000413,229996.80004079,"23",559998.15981691,"56",479997.37007908,"48",284727.37796588,"28",71095.585282,"7",25743.26784683,"3",Surbiton Hill,Kingston upon Thames,1664835.98,96703.99331,19657.92928,3,5,2,3,4,1,0.6,1.4,3.4,1.22377543162212,Surbiton Hill,166.482,Kingston upon Thames,Surbiton Hill,Kingston upon Thames,Surbiton Hill,"2022","11736",166.4,1.664,70.52884615,7052.884615
E05000414,310000.53999631,"31",750321.68476693,"75",560002.58002112,"56",272892.54821931,"26",189999.82006583,"19",550183.92260839,"54",Tolworth and Hook Rise,Kingston upon Thames,2594665.745,858481.2561,555899.1162,1,2,1,3,9,0.8,0.6,1.4,4,1.38629436111989,Tolworth and Hook Rise,259.464,Kingston upon Thames,Tolworth and Hook Rise,Kingston upon Thames,Tolworth and Hook Rise,"2022","12026",259.5,2.595,46.34296724,4634.296724
E05000415,270001.08998683,"27",559995.7999834,"56",369996.22002952,"37",210004.11000921,"21",49999.56998409,"5",100000.56995918,"10",Tudor,Kingston upon Thames,1582520.58,358963.8183,208559.7589,2,1,3,2,3,1,0.8,1.6,2.2,0.78845736036427,Tudor,158.255,Kingston upon Thames,Tudor,Kingston upon Thames,Tudor,"2022","10298",158.3,1.583,65.05369551,6505.369551
E05000416,100001.6000036,"10",359995.99000534,"36",449999.11005441,"45",260002.82998423,"26",69997.70994865,"7",,,Bishop's,Lambeth,1539607.055,486535.4676,391454.8673,30,305,29,61,99,1,0.6,1.6,104.8,4.65205377188694,Bishop's,153.959,Lambeth,Bishop's,Lambeth,Bishop's,"2022","11601",153.4,1.534,75.62581486,7562.581486
E05000417,230000.19995466,"23",669999.45998066,"67",249997.40003924,"25",,,,,,,Brixton Hill,Lambeth,1131231.905,147774.036,82107.63089,1,18,2,2,8,1,0.8,1.6,6.8,1.91692261218206,Brixton Hill,113.124,Lambeth,Brixton Hill,Lambeth,Brixton Hill,"2022","17180",112.9,1.129,152.170062,15217.0062
E05000418,259996.17998908,"26",629999.28999498,"63",299997.67000155,"30",80000.44999132,"8",40000.6400019,"4",,,Clapham Common,Lambeth,1338553.56,373079.1363,346802.039,2,9,1,0,3,0.8,0.8,1.6,3.8,1.33500106673234,Clapham Common,133.854,Lambeth,Clapham Common,Lambeth,Clapham Common,"2022","14666",134.3,1.343,109.2032762,10920.32762
E05000419,299998.29996618,"30",539999.04997708,"54",219999.09996956,"22",70001.50000812,"7",,,,,Clapham Town,Lambeth,1118926.425,146235.5149,118969.0963,3,4,3,2,3,0.8,0.8,1.6,2.4,0.8754687373539,Clapham Town,111.893,Lambeth,Clapham Town,Lambeth,Clapham Town,"2022","15431",112,1.12,137.7767857,13777.67857
E05000420,210001.91995637,"21",709995.14999813,"71",239999.65004826,"24",29999.2399841,"3",,,,,Coldharbour,Lambeth,1208061.21,174279.1703,65716.93025,3,18,2,5,8,1,0.8,1.8,6.8,1.91692261218206,Coldharbour,120.806,Lambeth,Coldharbour,Lambeth,Coldharbour,"2022","18610",120.8,1.208,154.0562914,15405.62914
E05000421,120001.1199927,"12",480003.67000537,"48",210001.90995842,"21",30001.720018,"3",,,,,Ferndale,Lambeth,850732.56,87346.04253,55980.94121,4,20,2,4,7,1,0.8,1.8,7.1,1.94794681174913,Ferndale,85.073,Lambeth,Ferndale,Lambeth,Ferndale,"2022","17587",85.3,0.853,206.1781946,20617.81946
E05000422,330001.85995649,"33",500001.24015563,"50",399998.68989339,"40",280000.67003183,"28",39998.81994623,"4",20000.3300006,"2",Gipsy Hill,Lambeth,1570644.54,403394.2593,346005.1449,2,9,2,4,4,1,0.8,1.6,3,1.09861228866811,Gipsy Hill,157.067,Lambeth,Gipsy Hill,Lambeth,Gipsy Hill,"2022","14991",157,1.57,95.48407643,9548.407643
E05000423,600004.73008248,"60",810006.49993814,"81",280000.81998193,"28",150000.65997385,"15",149999.97999461,"15",69998.72999164,"7",Herne Hill,Lambeth,2030392.6,769472.4476,677177.005,1,2,2,2,1,0.8,0.8,1.6,1.4,0.336472236621213,Herne Hill,203.038,Lambeth,Herne Hill,Lambeth,Herne Hill,"2022","16823",203.2,2.032,82.79035433,8279.035433
E05000424,140000.60998177,"14",499999.39001938,"50",620000.53997589,"62",159998.89006034,"16",30000.06999539,"3",9999.7499945,"1",Knight's Hill,Lambeth,1471654.145,196385.7797,72092.57751,2,7,3,4,8,1,0.6,1.6,4.6,1.52605630349505,Knight's Hill,147.166,Lambeth,Knight's Hill,Lambeth,Knight's Hill,"2022","15645",147.3,1.473,106.2118126,10621.18126
E05000425,250000.53003605,"25",489998.64997956,"49",250004.23006402,"25",59999.94995962,"6",,,,,Larkhall,Lambeth,1061255.92,212688.9086,134302.5728,1,6,1,2,2,1,0.8,1.6,3.4,1.22377543162212,Larkhall,106.124,Lambeth,Larkhall,Lambeth,Larkhall,"2022","19905",105.9,1.059,187.9603399,18796.03399
E05000426,199996.71004747,"20",539998.18004721,"54",379999.03995473,"38",80000.46999108,"8",30000.0499952,"3",,,Oval,Lambeth,1277643.84,318345.8711,245681.6865,4,25,6,11,11,1,0.8,1.6,12,2.484906649788,Oval,127.764,Lambeth,Oval,Lambeth,Oval,"2022","19718",127.5,1.275,154.6509804,15465.09804
E05000427,130002.51000931,"13",219998.67998628,"22",570001.40004175,"57",139998.05996209,"14",30000.06999529,"3",,,Prince's,Lambeth,1163597.55,240368.3743,191293.8895,4,7,3,5,6,1,0.6,1.6,5,1.6094379124341,Prince's,116.363,Lambeth,Prince's,Lambeth,Prince's,"2022","17316",116.2,1.162,149.0189329,14901.89329
E05000428,119997.0899822,"12",309999.79006629,"31",500003.01996416,"50",320002.07004567,"32",89999.02999269,"9",100001.42996994,"10",St. Leonard's,Lambeth,1447728.005,175502.6269,8672.317501,3,5,0,3,2,0.8,0.6,1.4,1.8,0.587786664902119,St. Leonard's,144.773,Lambeth,St. Leonard's,Lambeth,St Leonard's,"2022","16526",144.9,1.449,114.0510697,11405.10697
E05000429,139999.8799366,"14",440003.65998222,"44",209998.78004263,"21",89997.18993862,"9",,,,,Stockwell,Lambeth,866762.715,114766.5285,53790.67216,0,2,1,3,1,0.6,0.8,1.4,1,0,Stockwell,86.678,Lambeth,Stockwell,Lambeth,Stockwell,"2022","15991",86.9,0.869,184.0161105,18401.61105
E05000430,69996.71998843,"7",449998.29004288,"45",540005.93004957,"54",179999.22997811,"18",19999.31995722,"2",,,Streatham Hill,Lambeth,1270629.97,179787.5371,75683.82482,0,7,4,3,1,0.6,0.6,1.4,2.8,1.02961941718116,Streatham Hill,127.063,Lambeth,Streatham Hill,Lambeth,Streatham Hill,"2022","16276",127.3,1.273,127.8554595,12785.54595
E05000431,420006.32003113,"42",599994.03002971,"60",449996.76998579,"45",200000.02992725,"20",10000.5600056,"1",,,Streatham South,Lambeth,1698068.345,441439.9391,301437.0367,2,4,0,3,7,0.8,0.8,1.6,3,1.09861228866811,Streatham South,169.809,Lambeth,Streatham South,Lambeth,Streatham South,"2022","14994",169.8,1.698,88.30388693,8830.388693
E05000432,100000.58004192,"10",359997.76999432,"36",609997.82991939,"61",360006.24004052,"36",50000.36999523,"5",19999.48998941,"2",Streatham Wells,Lambeth,1449790.195,265241.7707,53909.79089,1,1,3,3,1,0.8,0.6,1.4,1.2,0.182321556793955,Streatham Wells,144.978,Lambeth,Streatham Wells,Lambeth,Streatham Wells,"2022","17275",145.1,1.451,119.0558236,11905.58236
E05000433,219997.87997643,"22",500001.69010269,"50",219997.39994576,"22",110001.349998,"11",10000.5800061,"1",,,Thornton,Lambeth,1077578.805,241120.0355,188187.0614,1,3,3,2,2,0.8,0.8,1.6,2.2,0.78845736036427,Thornton,107.759,Lambeth,Thornton,Lambeth,Thornton,"2022","15397",108.3,1.083,142.1698984,14216.98984
E05000434,329999.87003677,"33",520001.10000886,"52",350004.34000887,"35",199997.75000783,"20",30000.89000689,"3",90000.03995353,"9",Thurlow Park,Lambeth,1514819.49,299154.2432,62464.61438,1,3,1,2,3,0.8,0.8,1.6,2,0.693147180559945,Thurlow Park,151.482,Lambeth,Thurlow Park,Lambeth,Thurlow Park,"2022","14636",151.5,1.515,96.60726073,9660.726073
E05000435,389994.39997766,"39",559999.81008937,"56",59999.12994678,"6",20000.33000079,"2",,,,,Tulse Hill,Lambeth,1031948.06,171255.3572,139727.0689,0,2,1,2,2,0.8,0.8,1.6,1.6,0.470003629245735,Tulse Hill,103.195,Lambeth,Tulse Hill,Lambeth,Tulse Hill,"2022","16326",102.9,1.029,158.6588921,15865.88921
E05000436,369999.87997437,"37",599994.15007976,"60",130000.48000383,"13",9999.57996213,"1",10000.5800063,"1",19999.4899896,"2",Vassall,Lambeth,1129711.855,189612.0487,155110.6737,2,4.5,1,2,1,1,0.8,1.8,2.3,0.831963048859085,Vassall,112.973,Lambeth,Vassall,Lambeth,Vassall,"2022","17087",112.9,1.129,151.3463242,15134.63242
E05000437,359996.07005436,"36",839999.08999806,"84",809999.92984884,"81",490007.44002444,"49",49999.55998449,"5",499999.32001837,"50",Bellingham,Lewisham,3084705.87,1441336.527,975904.1096,0,4,1,3,2,0.8,0.6,1.4,2,0.693147180559945,Bellingham,308.471,Lewisham,Bellingham,Lewisham,Bellingham,"2022","16287",308.5,3.085,52.79416532,5279.416532
E05000438,390001.90008022,"39",540001.37992915,"54",339993.81996555,"34",190000.45004617,"19",189999.83006834,"19",669998.9299517,"67",Blackheath,Lewisham,2318190.65,801040.4697,708654.6209,2,2,2,6,2,1,0.6,1.4,2.8,1.02961941718116,Blackheath,231.823,Lewisham,Blackheath,Lewisham,Blackheath,"2022","15815",231.3,2.313,68.37440553,6837.440553
E05000439,270000.51997403,"27",909994.59002607,"91",410001.66996964,"41",60001.7900125,"6",19999.33003982,"2",9999.74999469,"1",Brockley,Lewisham,1681821.88,223022.0436,38411.89785,4.5,25,3.5,6.5,10,1,0.8,1.6,10,2.29937480909258,Brockley,168.183,Lewisham,Brockley,Lewisham,Brockley,"2022","19249",168.6,1.686,114.1696323,11416.96323
E05000440,330003.32994701,"33",589996.60003928,"59",529999.88002882,"53",279998.44999367,"28",69999.69003583,"7",79999.27999733,"8",Catford South,Lewisham,1866543.45,55161.01211,1590.650311,1,2,1,2,1,0.8,0.6,1.4,1.2,0.182321556793955,Catford South,186.655,Lewisham,Catford South,Lewisham,Catford South,"2022","15806",186.8,1.868,84.61456103,8461.456103
E05000441,370001.3200469,"37",939996.37991221,"94",339994.79000819,"34",70000.37001515,"7",,,10000.5800061,"1",Crofton Park,Lewisham,1719628.57,355271.6633,150275.2367,1,3,2,2,1,0.8,0.8,1.6,1.4,0.336472236621213,Crofton Park,171.962,Lewisham,Crofton Park,Lewisham,Crofton Park,"2022","15974",172.1,1.721,92.81812899,9281.812899
E05000442,519998.02007947,"52",1009995.65993305,"101",590004.88005311,"59",119998.10002672,"12",29999.88996339,"3",129998.83998174,"13",Downham,Lewisham,2381812.285,717133.8793,578784.3061,2,10,1,3,4,0.8,0.8,1.6,3.6,1.28093384546206,Downham,238.178,Lewisham,Downham,Lewisham,Downham,"2022","15644",238.9,2.389,65.48346589,6548.346589
E05000443,349998.36006368,"35",649995.830017,"65",329999.24997361,"33",80002.9500254,"8",140002.26000498,"14",69999.85998471,"7",Evelyn,Lewisham,1776213.58,401557.9852,335623.0627,3,6,1,3,4,0.8,0.8,1.6,2.8,1.02961941718116,Evelyn,177.62,Lewisham,Evelyn,Lewisham,Evelyn,"2022","26093",177.4,1.774,147.0856821,14708.56821
E05000444,389994.32999455,"39",530005.90005547,"53",319997.78011986,"32",289998.89988825,"29",140000.5899814,"14",109997.71005273,"11",Forest Hill,Lewisham,1827837.295,405010.5383,269734.338,1,2,1,5,2,1,0.8,1.6,2.2,0.78845736036427,Forest Hill,182.785,Lewisham,Forest Hill,Lewisham,Forest Hill,"2022","17171",182.8,1.828,93.93326039,9393.326039
E05000445,339997.77997474,"34",900000.3999142,"90",610005.31000523,"61",369997.08012151,"37",129997.04992915,"13",40001.4500121,"4",Grove Park,Lewisham,2392917.27,517807.6288,321317.4971,3,10,1,4,4,1,0.8,1.6,4,1.38629436111989,Grove Park,239.291,Lewisham,Grove Park,Lewisham,Grove Park,"2022","15630",239.2,2.392,65.34280936,6534.280936
E05000446,389994.01992924,"39",690002.0001017,"69",370007.01999703,"37",60000.95000181,"6",39997.79998505,"4",60000.96000208,"6",Ladywell,Lewisham,1605990.125,411950.0158,365585.1155,0,3,1,2,2,0.8,0.8,1.6,1.4,0.336472236621213,Ladywell,160.598,Lewisham,Ladywell,Lewisham,Ladywell,"2022","15436",160.9,1.609,95.93536358,9593.536358
E05000447,400000.58994718,"40",749999.43012321,"75",500002.13995469,"50",89998.39001356,"9",50001.22000758,"5",19999.31995612,"2",Lee Green,Lewisham,1798441.385,210600.7673,60458.15379,2,3,0,4,3,0.8,0.8,1.6,2.4,0.8754687373539,Lee Green,179.842,Lewisham,Lee Green,Lewisham,Lee Green,"2022","16521",180.9,1.809,91.32669983,9132.669983
E05000448,459999.49002993,"46",830004.29997003,"83",430002.62994842,"43",200003.05997441,"20",39998.00001759,"4",50001.20000641,"5",Lewisham Central,Lewisham,2062020.875,285037.5618,137579.8908,2,13,2,6,9,1,0.8,1.6,5.8,1.75785791755237,Lewisham Central,206.203,Lewisham,Lewisham Central,Lewisham,Lewisham Central,"2022","26443",205.6,2.056,128.6138132,12861.38132
E05000449,239997.17009713,"24",630001.38991591,"63",489997.68998434,"49",190003.28998071,"19",160002.37997402,"16",89999.82000401,"9",New Cross,Lewisham,1811127.2,298476.0562,93855.10347,0,2,2,2,2,0.6,0.6,1.4,1.6,0.470003629245736,New Cross,181.114,Lewisham,New Cross,Lewisham,New Cross,"2022","21390",181.7,1.817,117.721519,11772.1519
E05000450,219998.37990615,"22",739999.86999589,"74",609999.60010742,"61",149999.14998237,"15",,,,,Perry Vale,Lewisham,1684477.945,162678.159,115135.1557,3,1,0,5,1,0.8,0.8,1.6,2,0.693147180559945,Perry Vale,168.45,Lewisham,Perry Vale,Lewisham,Perry Vale,"2022","16767",168.4,1.684,99.56650831,9956.650831
E05000451,130000.67995551,"13",450002.27006857,"45",589999.64996952,"59",369996.06999796,"37",140001.22996159,"14",120001.91000311,"12",Rushey Green,Lewisham,1785236.76,428206.5519,259395.923,4,10,2,4,9,1,0.6,1.5,5.6,1.7227665977411,Rushey Green,178.524,Lewisham,Rushey Green,Lewisham,Rushey Green,"2022","18225",178.1,1.781,102.3301516,10233.01516
E05000452,160003.42001639,"16",659998.33996272,"66",500002.54993306,"50",389998.79003162,"39",70000.52996419,"7",,,Sydenham,Lewisham,1743705.085,227637.3595,159313.5902,0,4,1,2,1,0.8,0.6,1.4,1.6,0.470003629245735,Sydenham,174.372,Lewisham,Sydenham,Lewisham,Sydenham,"2022","16912",174.5,1.745,96.91690544,9691.690544
E05000453,229999.96005411,"23",480004.82999741,"48",440002.69993963,"44",249999.42004449,"25",119999.90999925,"12",9999.56996301,"1",Telegraph Hill,Lewisham,1546326.17,254789.4138,73765.4295,1,10,1,4,5,0.8,0.6,1.6,3.6,1.28093384546206,Telegraph Hill,154.631,Lewisham,Telegraph Hill,Lewisham,Telegraph Hill,"2022","18391",154.4,1.544,119.1126943,11911.26943
E05000454,310005.16998354,"31",969997.61991617,"97",689998.76010288,"69",139999.44998882,"14",49999.5599848,"5",50000.38999539,"5",Whitefoot,Lewisham,2230033.25,621636.9224,427560.3283,3,10,2,6,9,1,0.8,1.6,5,1.6094379124341,Whitefoot,223.004,Lewisham,Whitefoot,Lewisham,Whitefoot,"2022","15666",222.4,2.224,70.44064748,7044.064748
E05000455,280002.80998538,"28",539998.70006088,"54",429995.62989271,"43",120001.89000261,"12",20000.3300006,"2",9999.7499945,"1",Abbey,Merton,1393255.45,177847.6838,83050.68805,2,12,2,4,3,1,0.8,1.6,5.4,1.68639895357023,Abbey,139.326,Merton,Abbey,Merton,Abbey,"2022","11056",139.3,1.393,79.36826992,7936.826992
E05000456,330000.21001614,"33",589999.97003342,"59",590000.069954,"59",420001.90999214,"42",110001.00001653,"11",190000.1599653,"19",Cannon Hill,Merton,2223419.11,949940.9368,761725.3211,2,5,1,3,4,0.8,0.6,1.4,2.4,0.8754687373539,Cannon Hill,222.344,Merton,Cannon Hill,Merton,Cannon Hill,"2022","9859",222.4,2.224,44.33003597,4433.003597
E05000457,109998.16000087,"11",160000.56999926,"16",300000.48000311,"30",230000.92001614,"23",190000.44996344,"19",119998.11002717,"12",Colliers Wood,Merton,1110918.63,162383.8792,105605.7436,2,3,1,2,4,1,0.6,1.4,2.4,0.8754687373539,Colliers Wood,111.09,Merton,Colliers Wood,Merton,Colliers Wood,"2022","11656",111.1,1.111,104.9144914,10491.44914
E05000458,359999.76999633,"36",729999.41985888,"73",360000.25009474,"36",89999.02999323,"9",100000.77999198,"10",1349998.1700112,"135",Cricket Green,Merton,2995507.025,1496960.156,1192856.704,2,5,1,0,0,0.6,0.4,1,2.8,1.02961941718116,Cricket Green,299.553,Merton,Cricket Green,Merton,Cricket Green,"2022","12617",299.7,2.997,42.09876543,4209.876543
E05000459,230002.07000845,"23",519997.37003288,"52",360001.74992112,"36",39999.8199894,"4",,,,,Dundonald,Merton,1151986.58,176121.3395,64187.00951,1,3,1,2,2,0.8,0.8,1.4,1.6,0.470003629245736,Dundonald,115.197,Merton,Dundonald,Merton,Dundonald,"2022","10101",115.1,1.151,87.75847089,8775.847089
E05000460,190002.63000067,"19",470000.44003255,"47",349997.40001941,"35",100000.60995902,"10",29999.07003402,"3",,,Figge's Marsh,Merton,1141932.57,262809.5226,178248.5254,2,5,1,5,7,1,0.8,1.6,4.2,1.43508452528932,Figge's Marsh,114.19,Merton,Figge's Marsh,Merton,Figge's Marsh,"2022","12501",114.3,1.143,109.3700787,10937.00787
E05000461,170000.09004467,"17",499999.54996947,"50",170002.26999831,"17",40001.48001329,"4",,,,,Graveney,Merton,882522.085,108299.4486,5039.336913,3,13,1,5,18,1,0.8,1.8,8,2.07944154167984,Graveney,88.249,Merton,Graveney,Merton,Graveney,"2022","10262",88.4,0.884,116.0859729,11608.59729
E05000462,179999.37992753,"18",440004.55007687,"44",469994.31995629,"47",110001.82002802,"11",,,,,Hillside,Merton,1188979.815,66834.13338,9300.612916,4,3,0,2,0,0.8,0.8,1.6,1.8,0.587786664902119,Hillside,118.898,Merton,Hillside,Merton,Hillside,"2022","9433",118.4,1.184,79.67060811,7967.060811
E05000463,130001.64999848,"13",550002.02001448,"55",379998.80004095,"38",80000.25995883,"8",,,,,Lavender Fields,Merton,1179631.82,219528.9584,116912.7041,2,5,1,3,7,0.8,0.8,1.6,4.2,1.43508452528932,Lavender Fields,117.965,Merton,Lavender Fields,Merton,Lavender Fields,"2022","12017",118,1.18,101.8389831,10183.89831
E05000464,149998.13002204,"15",440000.53997226,"44",520005.73003109,"52",229999.42002445,"23",39999.6399587,"4",110000.32003759,"11",Longthornton,Merton,1483418.865,543138.9626,224076.2692,2,4,0,3,3,0.8,0.6,1.4,1.8,0.587786664902119,Longthornton,148.343,Merton,Longthornton,Merton,Longthornton,"2022","10829",148.1,1.481,73.11951384,7311.951384
E05000465,289999.74996589,"29",629995.98004507,"63",509999.95994232,"51",179998.87999635,"18",130000.82998681,"13",100002.27998172,"10",Lower Morden,Merton,1803767.27,613799.4738,570904.4773,0.5,3,0,1.5,5,0.8,0.7,1.4,1.2,0.182321556793955,Lower Morden,180.378,Merton,Lower Morden,Merton,Lower Morden,"2022","8904",180.8,1.808,49.24778761,4924.778761
E05000466,319999.94000749,"32",579998.15998756,"58",510004.41006236,"51",339999.79998031,"34",50000.05001355,"5",19999.499989,"2",Merton Park,Merton,1814166.33,341390.2615,175959.414,2,9,1,4,5,0.8,0.6,1.6,5.6,1.7227665977411,Merton Park,181.418,Merton,Merton Park,Merton,Merton Park,"2022","10699",181.7,1.817,58.8827738,5888.27738
E05000467,399997.56998148,"40",620004.0501211,"62",290001.01984098,"29",159999.58012105,"16",109999.35999511,"11",559999.98003901,"56",Pollards Hill,Merton,2163300.83,1141643.814,1043542.316,0,5,0,3,2,0.4,0.6,1,1.4,0.336472236621213,Pollards Hill,216.326,Merton,Pollards Hill,Merton,Pollards Hill,"2022","10706",215.9,2.159,49.58777212,4958.777212
E05000468,220001.28005314,"22",800000.27996749,"80",560002.26004027,"56",200002.00001353,"20",39998.98997879,"4",40000.47996852,"4",Ravensbury,Merton,1839550.24,696088.9668,564164.8932,3,4,1,2,4,0.8,0.8,1.6,2.6,0.955511445027437,Ravensbury,183.954,Merton,Ravensbury,Merton,Ravensbury,"2022","11033",183.8,1.838,60.02720348,6002.720348
E05000469,140002.20000571,"14",450003.34001163,"45",439999.50986158,"44",249998.57011447,"25",200001.37003479,"20",339997.25995991,"34",Raynes Park,Merton,1856503.155,453487.3115,166614.8536,27,41,11,17,44,1,0.6,1.4,28,3.3322045101752,Raynes Park,185.651,Merton,Raynes Park,Merton,Raynes Park,"2022","10334",185.3,1.853,55.76902321,5576.902321
E05000470,440002.62005882,"44",709993.56002321,"71",509998.3898832,"51",159999.93002213,"16",9999.7499945,"1",,,St. Helier,Merton,1845287.385,767433.7277,526122.9003,1,3.5,0,2,3,0.8,0.8,1.4,1.8,0.587786664902119,St. Helier,184.527,Merton,St. Helier,Merton,St Helier,"2022","11582",184.2,1.842,62.87730727,6287.730727
E05000471,199999.9099612,"20",499996.78000054,"50",280001.07006134,"28",79999.60998025,"8",20000.33000099,"2",20000.32000079,"2",Trinity,Merton,1076004.09,168404.2266,125356.4554,2,7.5,1,3,3,0.8,0.8,1.6,3.1,0.998029966370392,Trinity,107.601,Merton,Trinity,Merton,Trinity,"2022","10348",107.4,1.074,96.35009311,9635.009311
E05000472,369994.43013894,"37",940002.14990914,"94",779996.78996826,"78",840002.66007709,"84",1379997.01996387,"138",1940006.77997606,"194",Village,Merton,6212886.49,3865718.978,2773830.279,4,5,1,2,0,0.4,0.2,1,1.6,0.470003629245735,Village,621.285,Merton,Village,Merton,Village,"2022","8538",621.8,6.218,13.73110325,1373.110325
